# FILE DATA
ID : MDRW2100001603
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20200926
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 경기
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 사무 종사자
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 경기
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

# SETTING
relation  :  지역>현 거주지 지인
intimacy  :  5
contact_frequency  :  (거의) 매일 연락한다.

P1 	: ㅅㅂ ㅜ뭐하는데임?
P1 	: 아까 아빠랑 장난감사러 갓었는데
P1 	: 언니가 맨날 여러개 고르면
P1 	: 혼내니까
P0 	: 찐아빠노
P0 	: 형부노
P1 	: 울아빠,,
P1 	: ㅋㅋㅋㅋㅋ
P0 	: 아 ㅎ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아빠한ㅌ에 &name3& 한개만사야돼... 안그러면 혼나..
P1 	: 이러면서
P1 	: 풀죽어있더래
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 아빠가 두개 사줘가지고
P0 	: 똑똑이ㅠ
P1 	: 집 들어오면서
P1 	: 엄마~ 미안~~~ 미안해~~
P1 	: ㅋㅋㅋㅋ
P1 	: 이러면서
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 들어옴
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 개귀여ㅜ
P0 	: 아까
P1 	: 찍었어야됐는데
P0 	: 나한테
P1 	: ㅠ
P0 	: 자랑했다고
P0 	: 할아버지가
P1 	: 귓속말로 한다고 그런거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 장난감 ㅇㅇㅇ사준대!!하고
P0 	: 이랬는데
P0 	: 뭔 장난감인진
P1 	: 또봇
P0 	: 모르겠어서
P1 	: 장난감,,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 일단 나중에 구경시켜달라함
P1 	: ㄹㅇ 티비 광고에 나오는것마다
P1 	: 사달래서
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 때쓰냐노
P0 	: 아니면 걍 보여서 그런거노
P1 	: 걍 보이면 다사달랰ㅋㅋㅋ
P1 	: 근데 알겟어 나중에~ 이렇게 넘기면
P1 	: 맨날 물어봐서
P1 	: 기억력 ㄹㅇ 개좋음
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: &name3& 나름대로
P0 	: 간절했던거노,,ㅠ
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 야 너 예약할때 말하셈,,
P0 	: {share:photo}
P0 	: 더워 디지겠노,,,
P0 	: ㅇㅋㅇㅋ 알게슴
P0 	: {share:photo}
P0 	: 비장하개 서있노
P0 	: 럴붜야
P0 	: 너 방ㅇ 커텐도 생겸ㅅ었ㄴ 방금알았노
P0 	: {share:photo}
P0 	: {share:photo}
P0 	: 이건 &name3&가 직은거라노
P0 	: 과일들은 ㄹㅇ 혼자 찍음 아예 카메라 혼자 쥐고
P0 	: 귤 줜내 분위기 있지않노
P0 	: 사진 시키자
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅅㅂ ㅋㅋㅋㅋㅋ
P1 	: 귤이 분위기있는건 뭐노
P1 	: 나 저거 앞으오 덜어나가고닜ㄴ건야ㅠ ㅋㅋㅋㅋㅋㅋㅋ
P1 	: {share:photo}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 어디갇힌거노
P0 	: 클릭하기 전에 유리창보고
P0 	: 뭔 무지개가 이렇게 마노아했움
P1 	: {share:photo}
P1 	: 아침부터 얘 똥밟음
P1 	: 똥싸고 엄한데다 발깅징하고 지 똥 밟음
P1 	: ㅌㅋㅌㅌ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 어제
P0 	: &name6& 돈고 본 이흐로
P0 	: 돈고만 ㅗ이노,,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 점이 ㄹㅇ
P1 	: 같이커졋음
P1 	: ㅋㅋㅋ
P0 	: 아 ㅅㅂ 른행밟름
P0 	: 암 닦여
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋ ㅠ,,
P1 	: 야 맥날 이렇게 귀한거였냐? 왜이리 지점이없지
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 맥날
P0 	: 대은신은계 다 합해서
P0 	: 한군데면 말 다 한거 아니노ㅠ
P1 	: ㄹㅇ 그냥 학교앞에있어서 이렇게 없는줄 몰랐음;;
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 엄마 케이크 케이크 도시락할건데 문구 뭐하지,,,
P1 	: ㅠ
P0 	: 말해모해 우럼마 최고
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋ큐
P1 	: 흑흑,,
P1 	: ㄹㅇ 10센치짜리가 울가족들한테 딱이야;;
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 존나 도시락케이크
P0 	: 나혼자 삼십분만에 먹었는데ㅠ
P0 	: 나 그 구직지원금 선정됐다 기쁘노 ㅠ빨리 들어왓음 좋겠다ㅓ,,,, 
P0 	: 금요일 전에 들어와달라노 싀앙
P1 	: 부럽다노,,, 나랏돈 받기 힘든데,,,
P1 	: 두직지원금 그더 졸업하고 2년이내인 사암들 주는거잌중
P0 	: ㅇㅇㅇㅇ 그거는
P0 	: 1차고
P0 	: 나는 2차라노
P1 	: 그거 꼭 졸업해야 받을 수 있음??
P1 	: 아 어짜피 
P1 	: 신청기간 끝났겠구나 ㅋㅋㅋ큐ㅠㅠ
P0 	: ㅋㅋㅋㅋㅋ 그건 잘 모르겠는데
P0 	: 췌성ㅍㅐ 한 사람만 으로
P0 	: 알고있다노
P1 	: ㅠ 네일 바꾸고시ㅠ다 줜나 전사 찍었던 그 잉크?? 손톱에 칠해졌는데 안지워져,,,흑흑
P1 	: 이거 오래 붙이고있어도 안좋지않음,,?
P0 	: 네일??? 그치 인위적인거니깐,,,? 뭔데 물들었노
P0 	: 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아세톤으로도 안지워지냐??!
P1 	: ㅇㅇㅇㅇ,,,,,
P1 	: ㅅㅂ ㅠ
P1 	: 보라색 됐다노
P1 	: ㅋㅋㅋㅋㅋ ㅠㅠㅠ
P1 	: 새끼만,,
P0 	: {share:photo}
P0 	: 그때 말한 그림이라노
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ야그래고
P0 	: 네일 베이스가 핑크라 닿ㅇ이노 ㅎ 비슷한 톤 아니노
P0 	: {emoji}
P1 	: ㄱ런가,, 그냥 때덮인걱 ㅏㅌ음 ㅋㅋㅋㅋ
P1 	: 휴지위에
P1 	: 칠한거냐노,,?
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 시바 넘하시네요ㅠ 한지도 아니고 휴지라뇨
P0 	: 물감 한통 두껍게 바른거라구요ㅠ
P1 	: 아니 ㅋㅋㅋㅋㅋㅋ밑에 형광색,,,
P1 	: 네모네모 잇길래,,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 그 네모네모가 물감 한통이다~!~!~!~!~!~
P1 	: 아 고려냐?!!?
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 몰랐자ㅣ~~!~!!
P1 	: 오늘 마라탕 조졌다노
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 샹궈는
P0 	: 안조졌노
P0 	: 궈ㅏ로우는요
P0 	: 누가
P0 	: 누가 마라탕을 마라탕만 먹어
P1 	: 꿔바로우 당근먹음,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 회사카드로 먹으라고해서 고민도안하고 다같이 마라탕집감 ㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 봅카여ㅕㅆ으면
P0 	: 샹궈도 사켰얼야죠!!!!!!
P0 	: 코코넛마시고샆다,,,,
P0 	: {share:info}
P0 	: 이거 줜내 맛있눈데
P0 	: 아침햇살 st
P1 	: 샹궈는 용대리님 잡수셨음,,
P1 	: 난 얼마전에 먹어서 안땡겼단말이여,,
P1 	: 으 코코넛 물 맛있ㅇㅁ?ㅠ 개맛없어서 놀랬었늨데
P0 	: 저거
P0 	: 코코넛물아니고
P0 	: 우유같은?! 그런느낌임
P0 	: 코코넛워터는
P0 	: 나도 한번밖에 안 먹러봣는데
P0 	: 걔랑은 바교고 안되개 맛있더노ㅠ
P1 	: 으 생각만해도 헛구역질 나오노
P1 	: 나 처음에 먹고 무한도전에 배신감들었는데
P1 	: 그 시중에 파는 코코넛물 말고 ㄹㅇ 코코넛에 빨대꽂아서 먹었는데 못삼키고 뱉었었어,,
P0 	: 그거
P0 	: 개노맛
P0 	: 근데 그거 잘 골라야한대
P0 	: 맛있는건 맛있다더라,,,
P1 	: ㅅㅂ ㅠ 4개사서 4개 다버렸는데
P1 	: 흑흑,,,,
P1 	: 시중에 파는건괜찮겠지 하는마음에 지코? 그거 먹었ㄴ는데 그건 역겹기까지 해
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 네개나 샀노ㅠ
P0 	: 나 지코 말고 다ㅡ른 거 목었던것같은데
P0 	: 괜찬ㄹ났어 약건 오,,, 이러고 말정도였ㄴ름
P1 	: ㅠ,,,
P1 	: 이거 손가락에 한거 얼마나 갈까,,,
P1 	: 이주는 갈까,,?
P0 	: 그
P0 	: 너가한데서
P0 	: 손가락 후기 올린거있음
P0 	: 피드에
P0 	: 타투이스트
P1 	: 그건 봤어,,,,,,,,,
P0 	: 자기 손에 한거
P0 	: 오래가지않겟냖 그럼??!
P1 	: ㅠㅠㅠㅠ손바닥쪽아니니까 좀
P1 	: 오래가겠지,,,,,,,,,,,,,,,,,,,,,,,?
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 위치 잘잡은듯
P0 	: 손 박박 씻느거아니면
P0 	: ㄱㅊ할듯
P0 	: {emoji}
P1 	: 아니 근데 내가
P1 	: 그려간 그대로 한거거든?
P1 	: 하면서 울퉁불퉁한거 곧게그려야지~~!
P1 	: 했는데
P1 	: 고대로 울퉁불퉁 그렸누,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 긴장해서
P0 	: 거먹어부럿노
P0 	: 티안나 괜첞아,,,,
P1 	: 너하면 셀프타투도 할꺼냐!?!?1
P0 	: ㅇㅇㅇㅇㅇㅇ
P0 	: 뭘물어봐 입아프게;
P0 	: 나 왠지모를
P0 	: 자신감이 대단함 지금
P0 	: 나중ㅇ 발바닥에
P0 	: 해바라기나 나무 도전.
P0 	: 그거
P0 	: 타투 수업
P0 	: 굵기도 고룰수있냐???
P0 	: 그리고 도안 사이즈도 상관없냐??!
P1 	: 준비는 2-4cm로 준비해오라는데
P1 	: 보니까 상관없느넋 같기도하고?...
P1 	: 막 사람들중에 2-3개 골라오는 사람도있대
P0 	: 나
P1 	: 굵기야,,, 너가 꼼꼼히 꽉채우면되지않을가,,? 바늘 굵기말하는거임?
P0 	: 전부터
P0 	: {share:photo}
P1 	: 점?
P0 	: 여기다 하고싳었단멀야
P1 	: 동그래미,,/?
P0 	: 알파벳 하고싶은데
P0 	: 너무 튀어서
P0 	: 메이비 점 ,,?
P1 	: ㅇㅇㅇ
P0 	: {share:photo}
P0 	: 검정말고
P0 	: 파안색하고싳어
P0 	: 손가락에 도형 떡칠하고싶음
P0 	: {emoji}
P1 	: 추천은 안한다고했는데 한다고하면 말리시진않을 것 같음 ㅎ;;
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 막 두세개 준비해오던 사람들도 해 볼 수 있음 해봐라 라는 마음으로 그냥 네~ 이런다던데
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋ
P0 	: 싀앙 ㄹ
P0 	: ㅎ
P1 	: 결국 못하고 제일 쪼그만한거 하나하고 간대
P1 	: 다들
P1 	: ㅋㅋㅋㅋㅋ
P1 	: ㄹㅇ 진상들 개많더라
P0 	: 아파서입니까
P0 	: ,,?
P1 	: 못할 것 같음
P1 	: 힘들기도 하고
P0 	: ㅜ 모하지
P0 	: 나
P0 	: ㄹㅇ 근자감임????릐가 보기에???
P1 	: 본인 몸에 본인실력으로 해야되는거니까 뭐,,,
P0 	: 그렇개 어렵냐
P1 	: 멀라 딱히 어렵진않았는데 나중엔 손 떠ㅏㄹ렸음
P1 	: ㅠ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅠ
P0 	: ㄷㅎ안좀
P1 	: 그 고무판 뒤에
P0 	: 둘러봐여지,,,
P1 	: 검정색 비치면 안된다그랬음
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 깊게 찔러넣는거니까 근데 자기몸에하는사람중에 그렇게 깊게찌르는사람없을듯 ㅋㅋㅋㅋㅋㅋㅋ
P0 	: {share:photo}
P0 	: 내취향은 이런것들인데,,, 존나
P0 	: 이거 우리 처음했을때부터
P1 	: 그냥 받으셈;;;;;
P0 	: 모은거임;
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 혼자하지마시고..
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 시바 ㅎ
P1 	: 저 손가랑
P1 	: 링은
P1 	: 괜찮겠다
P1 	: 저거 셀프로하는 사람덜은 많던데??
P0 	: ㅇㅇㅇㅇㅇㅇ
P0 	: 맞아
P0 	: 만ㄹ이봄
P0 	: 후
P0 	: 고루는데 삼년걸릴듯 ㅋ
P0 	: 어깨에이ㅛ는거
P0 	: 갈아칭 고싶노
P1 	: 어깨는 셀프로 못한다노...
P0 	: {share:photo}
P0 	: 굡노
P1 	: 와저사람
P1 	: 짱하얗노..
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아 타투에
P0 	: 집중하시라고요
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋ하얘서 잘어울림,,, 내손에하면 안보일듯
P1 	: 왜,, 너
P0 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아나
P0 	: 오예
P0 	: 왜
P1 	: 나한테 보내줬던 도안 하셈,,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 오예뭐야
P0 	: 존나
P0 	: 자신감이
P0 	: 왜케 넙치지? 재수없게?
P1 	: 동그래미 어려움
P1 	: 동그라미 그리는거,,
P1 	: 함해봐,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그리고 생각보다
P1 	: 콕콕 찌르고 나서 닦아보면
P1 	: 점이랑 점사이가 갱장히 넓음
P1 	: ㄹㅇ
P1 	: 개촘촘히
P1 	: 찔러야해
P1 	: ,,,
P0 	: {share:photo}
P0 	: {censored}
P1 	: 나 진짜
P1 	: 고무판에 해보면서
P1 	: 내손에 내가 할 수 있을까
P1 	: 했는데 ㅋㅋㅋㅋㅋㅋ
P0 	: {share:photo}
P0 	: 너이거해라
P0 	: 대체오ㅑ
P0 	: 인스타는 저잘목록
P0 	: 공유안되는거냐고됴
P1 	: 발가락 위에
P1 	: 보고
P1 	: 깜짝놀램
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 나 이번엔 안할거임,,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 해도 손가락이나 리터치해야지,,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 뢀라릐
P0 	: 그라데이션은
P0 	: 어케됐어요ㅠ
P1 	: 그라데이션은 배우고,,,
P0 	: 아아
P1 	: 그걸 내살에 하고싶징낳아,,,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅠ
P1 	: 워따해요~~!
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 발~!~!~!~!
P0 	: 손가락~!!~~!~!
P1 	: 손가락 근데 진짜
P1 	: 잉크빠지면
P1 	: 지저분해보일 것 같아서 걱정돼 ㅋㅋㅋㅋㅋㅋ
P0 	: 근데
P0 	: 며신은
P0 	: ㄹㅇ 지저분란데
P0 	: 핸드포크는 다 에뽀보이던데
P0 	: 내그 크레파스 느낌을 ㅈㅎㅎ아해서 그런가,,?
P0 	: {share:photo}
P1 	: ㅠ... ㅋㅋㅋㅋ진짜 점같자나요,,,
P1 	: 진짜 도안고르는게 제일 
P1 	: 힘든듯,,, 마음은 굳게 먹었으나,,,
P1 	: 너 어머님이 알아도 괜찮음,,,?
P0 	: ㅋ몰라 싀바
P0 	: {emoji}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 손 ,,? 감추조살지붜
P0 	: 글서 점강은거
P0 	: 할려햄ㅅ던거임 ㅠ
P0 	: {share:photo}
P0 	: 저거 너무
P0 	: 다파
P0 	: 아파
P0 	: 폰에 걸치는 손임데ㅔ
P0 	: 폰을 들수가없노
P1 	: 저부분으로 폰을 어떻게 걸침!?!?!?!?
P1 	: 오늜 ㅂ 왜이리 덥냐
P0 	: {share:photo}
P0 	: 이르케
P0 	: 줜내아픔
P1 	: 헐 저거 새끼임?
P1 	: ㅋㅋㅋㅋ
P1 	: 아 그러네!?!?!
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 검지인줄
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그래서 왜 굳이 저렇게 뒤집어서
P0 	: 너무 두꺼워거 검진줄알았니,,,?
P1 	: 찍어줬지
P1 	: 했는데 
P0 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 미친
P0 	: ㅋㅋㅋㅋ
P0 	: 아 줜내 다가워진짜
P0 	: 피도 안나면서
P1 	: 저기 나도
P1 	: 점점 휘고있는 것 같음
P1 	: ㄹㅇ 매운새우깜
P0 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: {share:photo}
P0 	: {share:photo}
P0 	: 나 오른손 저기
P0 	: 만져보면
P0 	: ㄹㅇ 움푹해
P0 	: 폰을 버려야{censored},,,
P0 	: 나 컵퓨터 사기 전까지는 ㄹㅇ 하루종일
P0 	: 폰만했었어서ㅠ
P0 	: 슬프노,,
P0 	: 바른데가 없어 뼈가
P0 	: 허벋지뼈만
P0 	: 일자노
P1 	: 웨이브{censored},,,
P1 	: ㅋㅋㅋㅋㅋㅋ ㄹㅇ 왼손 머선일
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋ
P1 	: 아니ㅣ ㅅㅂ
P1 	: 오른손 새끼노
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: {share:photo}
P1 	: 아 왜자꾸~~!!~! 속여~~!
P0 	: ,,?
P1 	: 흑흑
P0 	: 두 눈을
P0 	: 의심햇노?
P0 	: {emoji:🍊}
P1 	: 오렌지에
P1 	: 실습{censored},,?
P0 	: 수업의
P0 	: 닐환이래
P0 	: 개욱김
P1 	: 저게 대체왜,,?
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: {share:photo}
P1 	: 이거 뭐냐
P1 	: 토끼냐
P0 	: {share:photo}
P0 	: 어딜봐서 토끼노
P0 	: {emoji:🐰}
P0 	: {emoji:🐇}
P1 	: 토끼 옆모습인줄,,,ㅎ;;;
P1 	: 나도 타투하고싶다,,,흑흑..
P0 	: 너
P0 	: 내가보기에
P0 	: 또할것같은데
P0 	: 직접이든
P0 	: 남손이든
P0 	: {emoji}
P1 	: 팔안에 레터링 뱀으로 감싸고 싶다노
P1 	: ㅠ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 뱀
P0 	: 너한데에
P0 	: 있던데
P0 	: 봣냐??
P0 	: {share:photo}
P0 	: 나 요번에 해보고
P0 	: 자신잇음
P0 	: 저고한다,
P1 	: ㅇㅇㅇ 봄
P1 	: 색있는걸 하겠다고,,,?
P1 	: ㅋㅋㅋㅋㅋ
P0 	: {share:photo}
P0 	: {censored}됐노
P1 	: 헐 왜이리많음?
P0 	: 공원이
P0 	: &address&인지
P0 	: 비공인지,,
P1 	: 공원 왜 나는 안보이노,, 
P1 	: 161
P1 	: 번 무슨짓을 하고다녔길래
P0 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 나근데 오늘
P0 	: 알림 못받음 아침에 달글에서 알림받았간 얘기
P0 	: 봣난데
P0 	: 나는왜 ㅅㅂ 인천것만
P0 	: 알림이 오노
P0 	: 구월동인지 어딘지
P1 	: 구월동 가까워서 오는거아니냐,,,
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 우리동네 알리은 안오고 궐동만 온다,,,?
P0 	: {emoji}
P1 	: 근데 서울거는 왜 맨날오냐
P1 	: 개짱남
P1 	: 알림 꺼버리기엔 찝찝하고
P1 	: 냅두자니 거슬려 죽을지경
P0 	: ㅌㅌㅋㅋㅋㅋㅋ
P0 	: 그걱만
P0 	: 진동알림 그런거 못ㅁ둠??
P0 	: 나는 무음이라,,
P0 	: 너는 평촌이라
P0 	: 서울거오나
P1 	: 나도 폰은 무음인데 워치가
P0 	: 아
P1 	: 줜나 웅웅거림 ㅠ 이거끄면 
P0 	: 워치알람만
P0 	: 못끔??! 나는
P1 	: 문자 진동도
P0 	: 엥 나는 어땠더라
P1 	: 안올 것 같ㅇ은데
P0 	: 기억이안나내
P0 	: 너 서울알림오면
P0 	: 오지게오갰내
P1 	: ㅅㅂ 전화오는줄알아 맨날
P1 	: 개짱나
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 나
P1 	: ㅇ요즘에 2개??3개씩 연달아올때 개많음
P0 	: 미친
P1 	: 확진자랑 손닦으라는 알람이랑
P1 	: ㅅㅂ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 네이버에
P0 	: 함 검색해보러노 뭔가
P0 	: 다른 벙법이 맀지않을가
P1 	: {emoji}
P1 	: 언니 요즘
P1 	: 마스크줄 만들면서 다니더라,,,
P1 	: 아 언니가 평택한번 널러오래,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 지친
P0 	: 미친
P0 	: 저거
P0 	: 임티
P1 	: 지친다는줄
P0 	: 줜내웃기네 미친넘
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅅㅂ 나 시골가면
P0 	: 이층집이라
P1 	: 평택얘기해서
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 저러고놀앗는데
P0 	: 신나노,,,
P1 	: 개아프지않냐노,,,
P0 	: 언제든지
P0 	: 환영,,,,
P0 	: 나는 몸이
P0 	: 튼튼한사람이야
P0 	: 살기위해 근육만있는
P0 	: 누구랑 다르다고
P1 	: ㅅㅂ ㅠ ㅋㅋㅋㅋㅋㅋ해본족있는데 엉덩이뼈 
P1 	: 작살
P1 	: 나는줄 알았다노
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 요령이없노!!!!!
P0 	: {emoji}
P0 	: 얘
P0 	: 허리아니고
P0 	: 엉덩이 만짐
P1 	: 카카오페이지도 다운받기 귀찮아서 아예 쳐다도 안봤는데
P1 	: 라이언보다가 쟤보면
P1 	: 창백해보임
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 체샜나보노,,,
P0 	: {emoji}
P0 	: {emoji}
P0 	: {emoji}
P0 	: 이거 세개너무맘레들어
P1 	: 훌라후프
P1 	: 무섭다노,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아 새기손가락
P0 	: ㄹㅇ 소름돋는 느낌아냐
P0 	: 뼈를 건ㄷ
	  는 기분이네
P1 	: 그게뭐얔ㅋㅋㅋ
P1 	: 훌라후프
P1 	: 하는거보면
P1 	: 그거 누구냐 문희준 딸래미 훌라후프
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 잼잼이
P1 	: 하는거밖에 생각안나 졸귀여워 진짜로
P1 	: ㅠㅠㅠㅠ
P0 	: 줜내귀여움
P0 	: 봣어 나도
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 표정도
P0 	: 개구ㅏ여뭄 ㅠ
P0 	: &name3&
P0 	: 훌라후프할주랑니,,?
P1 	: 한번도해본적 없을껄,,,?
P1 	: 요즘 애들 훌라후프 아나.,?
P1 	: 전화기도 모르는데 흑흑
P1 	: 우리는 바나나로 전화하는척하고 그랬느ㅏㄴ데 요즘 애기들은 그냥 네모난걸로 전화하는척 한대,,,,,
P1 	: ㅠㅠㅠㅠ
P0 	: 근데
P0 	: 웃기비않냐
P0 	: 우리도 폴도폰
P0 	: 쓴 시간보다
P0 	: 일ㅊ형 쓴게 더 오래도ㅒㅅㄴ데
